time/date,Port 3 (VWC),Port 3 (EC),Port 3 (temp),Port 4 (VWC),Port 4 (EC),Port 4 (temp),2m Rain (in),2m Rel Hum (pct),ET (in),observed
6/28/17 14:30,0.151,0.013,78.6,0.188,0.043,79,0,83.33,0.16,0.161487603
6/28/17 14:35,0.151,0.014,78.6,0.188,0.043,79,0,83.33,0.16,0.054226475
6/28/17 14:40,0.151,0.013,78.6,0.188,0.043,79,0,83.33,0.16,0.206279174
6/28/17 14:45,0.151,0.013,78.6,0.188,0.043,79,0,83.33,0.16,0.053842914
6/28/17 14:50,0.151,0.013,78.6,0.188,0.043,79,0,83.33,0.16,0.731907278
6/28/17 14:55,0.151,0.013,78.6,0.188,0.043,79,0,83.33,0.16,0.72848704
6/28/17 15:00,0.151,0.013,78.6,0.188,0.043,79,0,83.33,0.16,0.441602729
6/28/17 15:05,0.151,0.013,78.6,0.188,0.043,79,0,83.33,0.16,0.533676472
6/28/17 15:10,0.151,0.013,78.6,0.188,0.043,79,0,83.33,0.16,0.333083212
6/28/17 15:15,0.151,0.013,78.6,0.189,0.043,79,0,83.33,0.16,0.608611028
6/28/17 15:20,0.151,0.013,78.6,0.189,0.044,79.2,0,83.33,0.16,0.169911238
6/28/17 15:25,0.151,0.013,78.6,0.189,0.043,79.2,0,83.33,0.16,0.709491102
6/28/17 15:30,0.152,0.014,78.6,0.189,0.043,79.2,0,83.33,0.16,0.680399358
6/28/17 15:35,0.152,0.014,78.6,0.189,0.044,79.2,0,83.33,0.16,0.599530619
6/28/17 15:40,0.152,0.014,78.6,0.189,0.043,79.2,0,83.33,0.16,0.208559827
6/28/17 15:45,0.152,0.013,78.6,0.189,0.043,79.2,0,83.33,0.16,0.580286943
6/28/17 15:50,0.152,0.014,78.6,0.189,0.044,79.2,0,83.33,0.16,0.973767605
6/28/17 15:55,0.152,0.013,78.6,0.189,0.044,79.2,0,83.33,0.16,0.607212873
6/28/17 16:00,0.152,0.014,78.6,0.189,0.043,79.2,0,83.33,0.16,0.261394037
6/28/17 16:05,0.152,0.013,78.6,0.189,0.044,79.2,0,83.33,0.16,0.423761618
6/28/17 16:10,0.152,0.014,78.6,0.189,0.044,79.2,0,83.33,0.16,0.215481165
6/28/17 16:15,0.152,0.013,78.6,0.189,0.044,79.2,0,83.33,0.16,0.235844756
6/28/17 16:20,0.152,0.013,78.6,0.189,0.043,79.2,0,83.33,0.16,0.864610982
6/28/17 16:25,0.153,0.013,78.6,0.189,0.044,79.2,0,83.33,0.16,0.619165225
6/28/17 16:30,0.153,0.013,78.4,0.189,0.044,79.2,0,83.33,0.16,0.591901864
6/28/17 16:35,0.153,0.013,78.6,0.19,0.044,79.2,0,83.33,0.16,0.685757084
6/28/17 16:40,0.153,0.013,78.4,0.193,0.043,79.2,0,83.33,0.16,0.258168423
6/28/17 16:45,0.15,0.013,78.6,0.193,0.043,79.2,0,83.33,0.16,0.642527654
6/28/17 16:50,0.15,0.014,78.4,0.193,0.044,79.2,0,83.33,0.16,0.97464771
6/28/17 16:55,0.15,0.014,78.4,0.193,0.044,79.2,0,83.33,0.16,0.499935627
6/28/17 17:00,0.15,0.014,78.6,0.193,0.044,79.2,0,83.33,0.16,0.505691816
6/28/17 17:05,0.151,0.014,78.4,0.193,0.044,79.2,0,83.33,0.16,0.12421743
6/28/17 17:10,0.15,0.014,78.4,0.193,0.044,79.3,0,83.33,0.16,0.182669355
6/28/17 17:15,0.15,0.013,78.4,0.193,0.044,79.3,0,83.33,0.16,0.793690646
6/28/17 17:20,0.151,0.014,78.6,0.193,0.044,79.3,0,83.33,0.16,0.337682221
6/28/17 17:25,0.151,0.014,78.4,0.194,0.044,79.3,0,83.33,0.16,0.552588819
6/28/17 17:30,0.152,0.014,78.6,0.194,0.045,79.3,0,83.33,0.16,0.234937631
6/28/17 17:35,0.152,0.014,78.6,0.194,0.045,79.3,0,83.33,0.16,0.694204589
6/28/17 17:40,0.153,0.014,78.6,0.195,0.046,79.3,0,83.33,0.16,0.286745879
6/28/17 17:45,0.153,0.013,78.6,0.197,0.048,79.5,0,83.33,0.16,0.081871286
6/28/17 17:50,0.154,0.014,78.6,0.198,0.05,79.5,0,83.33,0.16,0.630359759
6/28/17 17:55,0.154,0.014,78.4,0.2,0.052,79.5,0,83.33,0.16,0.027423556
6/28/17 18:00,0.155,0.014,78.6,0.202,0.055,79.5,0,83.33,0.16,0.973766305
6/28/17 18:05,0.155,0.014,78.6,0.204,0.056,79.5,0,83.33,0.16,0.293474304
6/28/17 18:10,0.156,0.014,78.6,0.206,0.058,79.5,0,83.33,0.16,0.941527746
6/28/17 18:15,0.156,0.014,78.6,0.207,0.059,79.5,0,83.33,0.16,0.789098117
6/28/17 18:20,0.156,0.014,78.6,0.209,0.06,79.5,0,83.33,0.16,0.310870482
6/28/17 18:25,0.156,0.014,78.6,0.21,0.06,79.5,0,83.33,0.16,0.903567611
6/28/17 18:30,0.157,0.014,78.6,0.211,0.061,79.5,0,83.33,0.16,0.403938488
6/28/17 18:35,0.157,0.014,78.6,0.211,0.062,79.5,0,83.33,0.16,0.213482156
6/28/17 18:40,0.158,0.014,78.6,0.212,0.061,79.7,0,83.33,0.16,0.908948897
6/28/17 18:45,0.159,0.014,78.6,0.212,0.061,79.5,0,83.33,0.16,0.080651144
6/28/17 18:50,0.159,0.014,78.6,0.212,0.061,79.5,0,83.33,0.16,0.959865742
6/28/17 18:55,0.16,0.014,78.6,0.212,0.061,79.5,0,83.33,0.16,0.416328337
6/28/17 19:00,0.161,0.014,78.6,0.212,0.06,79.7,0,83.33,0.16,0.001794075
6/28/17 19:05,0.161,0.015,78.6,0.212,0.06,79.7,0,83.33,0.16,0.874462754
6/28/17 19:10,0.163,0.015,78.6,0.212,0.06,79.7,0,83.33,0.16,0.991396444
6/28/17 19:15,0.165,0.015,78.6,0.212,0.059,79.7,0,83.33,0.16,0.996739761
6/28/17 19:20,0.166,0.015,78.6,0.213,0.059,79.7,0,83.33,0.16,0.350221089
6/28/17 19:25,0.168,0.015,78.6,0.212,0.059,79.7,0,83.33,0.16,0.799821884
6/28/17 19:30,0.17,0.016,78.6,0.213,0.059,79.7,0,83.33,0.16,0.965348509
6/28/17 19:35,0.172,0.016,78.6,0.213,0.058,79.7,0,83.33,0.16,0.835960482
6/28/17 19:40,0.174,0.016,78.6,0.212,0.057,79.7,0,83.33,0.16,0.866150144
6/28/17 19:45,0.176,0.017,78.6,0.212,0.057,79.7,0,83.33,0.16,0.003545239
6/28/17 19:50,0.178,0.017,78.6,0.212,0.057,79.7,0,83.33,0.16,0.517985579
6/28/17 19:55,0.18,0.017,78.6,0.212,0.057,79.7,0,83.33,0.16,0.663237536
6/28/17 20:00,0.182,0.017,78.6,0.212,0.057,79.7,0,83.33,0.16,0.292004155
6/28/17 20:05,0.184,0.017,78.6,0.212,0.055,79.7,0,83.33,0.16,0.626829202
6/28/17 20:10,0.186,0.018,78.6,0.212,0.055,79.7,0,83.33,0.16,0.845866101
6/28/17 20:15,0.188,0.019,78.6,0.212,0.055,79.7,0,83.33,0.16,0.277038665
6/28/17 20:20,0.19,0.019,78.6,0.212,0.054,79.9,0,83.33,0.16,0.325191407
6/28/17 20:25,0.191,0.019,78.6,0.212,0.054,79.9,0,83.33,0.16,0.469935982
6/28/17 20:30,0.192,0.019,78.6,0.212,0.054,79.9,0,83.33,0.16,0.699589496
6/28/17 20:35,0.194,0.02,78.6,0.212,0.054,79.9,0,83.33,0.16,0.12360169
6/28/17 20:40,0.195,0.02,78.6,0.212,0.053,79.9,0,83.33,0.16,0.961921902
6/28/17 20:45,0.197,0.021,78.6,0.212,0.052,79.9,0,83.33,0.16,0.469835992
6/28/17 20:50,0.198,0.02,78.6,0.212,0.052,79.9,0,83.33,0.16,0.301267267
6/28/17 20:55,0.199,0.02,78.6,0.212,0.052,79.9,0,83.33,0.16,0.922916588
6/28/17 21:00,0.2,0.021,78.6,0.212,0.051,79.9,0,83.33,0.16,0.130160974
6/28/17 21:05,0.201,0.021,78.6,0.212,0.051,79.9,0,83.33,0.16,0.197418616
6/28/17 21:10,0.202,0.021,78.6,0.212,0.051,79.9,0,83.33,0.16,0.505804264
6/28/17 21:15,0.202,0.022,78.6,0.212,0.051,79.9,0,83.33,0.16,0.255396975
6/28/17 21:20,0.203,0.022,78.6,0.212,0.05,79.9,0,83.33,0.16,0.460008677
6/28/17 21:25,0.204,0.022,78.6,0.212,0.05,79.9,0,83.33,0.16,0.539873614
6/28/17 21:30,0.205,0.022,78.6,0.212,0.05,79.9,0,83.33,0.16,0.690302135
6/28/17 21:35,0.206,0.022,78.6,0.212,0.05,79.9,0,83.33,0.16,0.190898168
6/28/17 21:40,0.206,0.023,78.8,0.212,0.05,79.9,0,83.33,0.16,0.118870726
6/28/17 21:45,0.207,0.022,78.6,0.212,0.049,79.9,0,83.33,0.16,0.904386068
6/28/17 21:50,0.207,0.023,78.6,0.212,0.05,79.9,0,83.33,0.16,0.345164266
6/28/17 21:55,0.207,0.022,78.6,0.212,0.048,79.9,0,83.33,0.16,0.176416398
6/28/17 22:00,0.208,0.023,78.6,0.212,0.048,79.9,0,83.33,0.16,0.019218359
6/28/17 22:05,0.208,0.022,78.8,0.212,0.048,79.9,0,83.33,0.16,0.478137415
6/28/17 22:10,0.209,0.023,78.8,0.212,0.048,79.9,0,83.33,0.16,0.737621691
6/28/17 22:15,0.209,0.023,78.8,0.212,0.048,79.9,0,83.33,0.16,0.630275261
6/28/17 22:20,0.209,0.023,78.6,0.212,0.047,79.9,0,83.33,0.16,0.41078476
6/28/17 22:25,0.21,0.023,78.8,0.212,0.047,79.9,0,83.33,0.16,0.133955014
6/28/17 22:30,0.21,0.023,78.8,0.212,0.047,79.9,0,83.33,0.16,0.966048786
6/28/17 22:35,0.21,0.023,78.8,0.212,0.047,79.9,0,83.33,0.16,0.987007033
6/28/17 22:40,0.21,0.023,78.8,0.212,0.047,79.9,0,83.33,0.16,0.654558882
6/28/17 22:45,0.211,0.023,78.8,0.212,0.046,79.9,0,83.33,0.16,0.975235448
6/28/17 22:50,0.211,0.023,78.8,0.212,0.047,79.9,0,83.33,0.16,0.869662513
6/28/17 22:55,0.211,0.023,78.8,0.212,0.046,79.9,0,83.33,0.16,0.731323242
6/28/17 23:00,0.211,0.023,78.8,0.212,0.046,79.9,0,83.33,0.16,0.928099083
6/28/17 23:05,0.211,0.023,78.8,0.212,0.045,79.9,0,83.33,0.16,0.624101365
6/28/17 23:10,0.211,0.023,78.8,0.212,0.045,79.9,0,83.33,0.16,0.518867373
6/28/17 23:15,0.212,0.023,78.8,0.212,0.045,79.9,0,83.33,0.16,0.203782664
6/28/17 23:20,0.212,0.023,78.8,0.212,0.046,79.9,0,83.33,0.16,0.554014229
6/28/17 23:25,0.212,0.024,78.8,0.211,0.045,79.9,0,83.33,0.16,0.557260187
6/28/17 23:30,0.212,0.023,78.8,0.211,0.045,79.9,0,83.33,0.16,0.901593867
6/28/17 23:35,0.212,0.023,78.8,0.211,0.045,79.9,0,83.33,0.16,0.542201259
6/28/17 23:40,0.212,0.023,78.8,0.211,0.045,79.9,0,83.33,0.16,0.315892552
6/28/17 23:45,0.212,0.023,78.8,0.211,0.045,79.9,0,83.33,0.16,0.346932833
6/28/17 23:50,0.212,0.023,78.8,0.211,0.044,79.9,0,83.33,0.16,0.476719164
6/28/17 23:55,0.212,0.023,78.8,0.211,0.044,79.9,0,83.33,0.16,0.683881529
6/29/17 0:00,0.212,0.023,78.8,0.211,0.044,79.9,0,83.33,0.16,0.40994324
6/29/17 0:05,0.212,0.023,78.8,0.211,0.043,79.9,0,83.33,0.16,0.307156317
6/29/17 0:10,0.212,0.023,78.8,0.211,0.043,79.9,0,83.33,0.16,0.481022888
6/29/17 0:15,0.212,0.023,78.8,0.211,0.044,79.9,0,83.33,0.16,0.434751607
6/29/17 0:20,0.212,0.023,78.8,0.211,0.044,79.9,0,83.33,0.16,0.292309363
6/29/17 0:25,0.212,0.024,78.8,0.211,0.043,79.9,0,83.33,0.16,0.926999459
6/29/17 0:30,0.212,0.023,78.8,0.211,0.043,79.9,0,83.33,0.16,0.962755041
6/29/17 0:35,0.212,0.024,78.8,0.211,0.042,79.9,0,83.33,0.16,0.727503095
6/29/17 0:40,0.212,0.023,78.8,0.211,0.042,79.9,0,83.33,0.16,0.308417057
6/29/17 0:45,0.212,0.023,78.8,0.211,0.043,79.9,0,83.33,0.16,0.597019347
6/29/17 0:50,0.212,0.023,78.8,0.211,0.043,79.9,0,83.33,0.16,0.182593204
6/29/17 0:55,0.212,0.023,78.8,0.211,0.043,79.9,0,83.33,0.16,0.646889851
6/29/17 1:00,0.212,0.023,78.8,0.211,0.043,79.9,0,83.33,0.16,0.624743155
6/29/17 1:05,0.212,0.023,78.8,0.211,0.042,79.9,0,83.33,0.16,0.816739435
6/29/17 1:10,0.212,0.023,78.8,0.211,0.042,79.9,0,83.33,0.16,0.561507289
6/29/17 1:15,0.212,0.023,78.8,0.211,0.042,79.9,0,83.33,0.16,0.866612319
6/29/17 1:20,0.212,0.023,78.8,0.211,0.042,79.9,0,83.33,0.16,0.119140275
6/29/17 1:25,0.212,0.024,78.8,0.211,0.042,79.9,0,83.33,0.16,0.717001326
6/29/17 1:30,0.212,0.024,78.8,0.211,0.042,79.7,0,83.33,0.16,0.366837516
6/29/17 1:35,0.212,0.023,78.8,0.211,0.042,79.9,0,83.33,0.16,0.146184435
6/29/17 1:40,0.212,0.023,78.8,0.211,0.042,79.7,0,83.33,0.16,0.285395878
6/29/17 1:45,0.212,0.024,78.8,0.211,0.042,79.7,0,83.33,0.16,0.074124807
6/29/17 1:50,0.212,0.023,78.8,0.211,0.042,79.7,0,83.33,0.16,0.556590429
6/29/17 1:55,0.212,0.023,78.8,0.211,0.041,79.7,0,83.33,0.16,0.843599869
6/29/17 2:00,0.212,0.023,78.8,0.211,0.042,79.7,0,83.33,0.16,0.196717187
6/29/17 2:05,0.212,0.023,78.8,0.211,0.041,79.7,0,83.33,0.16,0.163665115
6/29/17 2:10,0.212,0.023,78.8,0.211,0.041,79.7,0,83.33,0.16,0.658753447
6/29/17 2:15,0.212,0.024,78.8,0.211,0.041,79.7,0,83.33,0.16,0.505185002
6/29/17 2:20,0.212,0.023,78.8,0.211,0.041,79.7,0,83.33,0.16,0.771899764
6/29/17 2:25,0.212,0.023,78.8,0.211,0.041,79.7,0,83.33,0.16,0.157614101
6/29/17 2:30,0.212,0.023,78.8,0.211,0.04,79.7,0,83.33,0.16,0.469664261
6/29/17 2:35,0.212,0.023,78.8,0.211,0.041,79.7,0,83.33,0.16,0.815859824
6/29/17 2:40,0.212,0.024,78.8,0.211,0.041,79.7,0,83.33,0.16,0.167776241
6/29/17 2:45,0.212,0.024,78.8,0.211,0.041,79.7,0,83.33,0.16,0.071549625
6/29/17 2:50,0.212,0.023,78.8,0.211,0.04,79.7,0,83.33,0.16,0.959310309
6/29/17 2:55,0.212,0.023,78.8,0.211,0.04,79.7,0,83.33,0.16,0.535148645
6/29/17 3:00,0.212,0.023,78.8,0.211,0.04,79.7,0,83.33,0.16,0.938919146
6/29/17 3:05,0.212,0.024,78.8,0.21,0.04,79.7,0,83.33,0.16,0.674487997
6/29/17 3:10,0.212,0.023,78.8,0.21,0.04,79.7,0,83.33,0.16,0.442299694
6/29/17 3:15,0.212,0.024,78.8,0.21,0.04,79.7,0,83.33,0.16,0.354264924
6/29/17 3:20,0.212,0.023,78.8,0.21,0.04,79.7,0,83.33,0.16,0.434782464
6/29/17 3:25,0.212,0.023,78.8,0.21,0.04,79.7,0,83.33,0.16,0.617471103
6/29/17 3:30,0.212,0.023,78.8,0.21,0.039,79.7,0,83.33,0.16,0.478525368
6/29/17 3:35,0.212,0.023,78.8,0.21,0.04,79.7,0,83.33,0.16,0.183324886
6/29/17 3:40,0.212,0.023,78.8,0.21,0.04,79.7,0,83.33,0.16,0.782771247
6/29/17 3:45,0.212,0.023,78.8,0.21,0.039,79.7,0,83.33,0.16,0.000879063
6/29/17 3:50,0.212,0.024,78.8,0.21,0.039,79.7,0,83.33,0.16,0.309069145
6/29/17 3:55,0.212,0.023,78.8,0.21,0.04,79.5,0,83.33,0.16,0.147617255
6/29/17 4:00,0.212,0.023,78.8,0.21,0.039,79.5,0,83.33,0.16,0.245651435
6/29/17 4:05,0.212,0.023,78.8,0.21,0.039,79.5,0,83.33,0.16,0.88010762
6/29/17 4:10,0.212,0.023,78.8,0.21,0.039,79.5,0,83.33,0.16,0.135799402
6/29/17 4:15,0.212,0.024,78.8,0.21,0.039,79.5,0,83.33,0.16,0.07148933
6/29/17 4:20,0.212,0.023,78.8,0.21,0.039,79.5,0,83.33,0.16,0.49342743
6/29/17 4:25,0.212,0.023,78.8,0.21,0.039,79.5,0,83.33,0.16,0.212289941
6/29/17 4:30,0.212,0.024,78.8,0.21,0.039,79.5,0,83.33,0.16,0.883352108
6/29/17 4:35,0.212,0.023,78.8,0.21,0.039,79.5,0,83.33,0.16,0.597501888
6/29/17 4:40,0.212,0.023,78.8,0.21,0.039,79.5,0,83.33,0.16,0.437485575
6/29/17 4:45,0.212,0.024,78.8,0.21,0.039,79.5,0,83.33,0.16,0.054299697
6/29/17 4:50,0.212,0.023,78.8,0.21,0.039,79.5,0,83.33,0.16,0.773445841
6/29/17 4:55,0.212,0.023,78.8,0.21,0.039,79.5,0,83.33,0.16,0.984424067
6/29/17 5:00,0.212,0.024,78.8,0.21,0.039,79.5,0,83.33,0.16,0.657280691
6/29/17 5:05,0.212,0.023,78.8,0.21,0.039,79.5,0,83.33,0.16,0.359844172
6/29/17 5:10,0.212,0.023,78.8,0.21,0.038,79.5,0,83.33,0.16,0.134148016
6/29/17 5:15,0.212,0.023,78.8,0.21,0.039,79.5,0,83.33,0.16,0.196378811
6/29/17 5:20,0.212,0.023,78.8,0.21,0.038,79.5,0,83.33,0.16,0.221373945
6/29/17 5:25,0.212,0.024,78.8,0.21,0.038,79.5,0,83.33,0.16,0.122984763
6/29/17 5:30,0.212,0.023,78.8,0.21,0.039,79.5,0,83.33,0.16,0.192955969
6/29/17 5:35,0.212,0.024,78.8,0.21,0.038,79.5,0,83.33,0.16,0.744051188
6/29/17 5:40,0.212,0.024,78.8,0.21,0.038,79.5,0,83.33,0.16,0.010435669
6/29/17 5:45,0.212,0.024,78.8,0.209,0.039,79.5,0,83.33,0.16,0.547682223
6/29/17 5:50,0.212,0.023,78.8,0.209,0.038,79.5,0,83.33,0.16,0.917355668
6/29/17 5:55,0.212,0.023,78.8,0.21,0.037,79.5,0,83.33,0.16,0.477763789
6/29/17 6:00,0.211,0.023,78.8,0.209,0.038,79.3,0,83.33,0.16,0.078603547
6/29/17 6:05,0.212,0.023,78.8,0.209,0.038,79.5,0,83.33,0.16,0.702759292
6/29/17 6:10,0.212,0.023,78.8,0.21,0.038,79.5,0,83.33,0.16,0.425085867
6/29/17 6:15,0.212,0.024,78.8,0.209,0.038,79.3,0,83.33,0.16,0.073385973
6/29/17 6:20,0.212,0.024,78.8,0.209,0.038,79.3,0,83.33,0.16,0.038792662
6/29/17 6:25,0.212,0.024,78.8,0.209,0.038,79.3,0,83.33,0.16,0.599472493
6/29/17 6:30,0.211,0.023,78.8,0.209,0.037,79.3,0,83.33,0.16,0.285445569
6/29/17 6:35,0.211,0.024,78.8,0.209,0.038,79.3,0,83.33,0.16,0.580511306
6/29/17 6:40,0.211,0.023,78.8,0.209,0.038,79.3,0,83.33,0.16,0.368011428
6/29/17 6:45,0.211,0.023,78.8,0.209,0.038,79.3,0,83.33,0.16,0.132790857
6/29/17 6:50,0.211,0.023,78.8,0.209,0.038,79.3,0,83.33,0.16,0.967629153
6/29/17 6:55,0.211,0.024,78.8,0.209,0.037,79.3,0,83.33,0.16,0.638983172
6/29/17 7:00,0.211,0.023,78.8,0.209,0.037,79.3,0,83.33,0.16,0.893996042
6/29/17 7:05,0.211,0.024,78.8,0.209,0.038,79.3,0,83.33,0.16,0.444553658
6/29/17 7:10,0.211,0.023,78.8,0.209,0.037,79.3,0,83.33,0.16,0.76345517
6/29/17 7:15,0.211,0.023,78.8,0.209,0.038,79.3,0,83.33,0.16,0.326806033
6/29/17 7:20,0.211,0.024,78.6,0.209,0.037,79.3,0,83.33,0.16,0.987860007
6/29/17 7:25,0.211,0.023,78.8,0.209,0.038,79.2,0,83.33,0.16,0.877504218
6/29/17 7:30,0.211,0.023,78.8,0.209,0.038,79.2,0,83.33,0.16,0.642497884
6/29/17 7:35,0.211,0.024,78.8,0.209,0.037,79.2,0,83.33,0.16,0.838360992
6/29/17 7:40,0.211,0.023,78.8,0.209,0.037,79.2,0,83.33,0.16,0.919237984
6/29/17 7:45,0.211,0.023,78.8,0.209,0.037,79.2,0,83.33,0.16,0.813925692
6/29/17 7:50,0.211,0.023,78.8,0.209,0.037,79.2,0,83.33,0.16,0.233683133
6/29/17 7:55,0.211,0.023,78.6,0.208,0.037,79.2,0,83.33,0.16,0.023706253
6/29/17 8:00,0.211,0.023,78.8,0.209,0.037,79.2,0,83.33,0.16,0.292876986
6/29/17 8:05,0.211,0.023,78.6,0.209,0.037,79.2,0,83.33,0.16,0.517075203
6/29/17 8:10,0.211,0.023,78.6,0.209,0.037,79.2,0,83.33,0.16,0.757944348
6/29/17 8:15,0.211,0.023,78.6,0.209,0.037,79.2,0,83.33,0.16,0.10302552
6/29/17 8:20,0.211,0.023,78.6,0.209,0.037,79.2,0,83.33,0.16,0.324304184
6/29/17 8:25,0.211,0.023,78.6,0.208,0.037,79.2,0,83.33,0.16,0.390303604
6/29/17 8:30,0.211,0.023,78.6,0.208,0.037,79.2,0,83.33,0.16,0.878021246
6/29/17 8:35,0.211,0.023,78.6,0.208,0.037,79.2,0,83.33,0.16,0.831957205
6/29/17 8:40,0.211,0.023,78.6,0.208,0.037,79.2,0,83.33,0.16,0.536839648
6/29/17 8:45,0.211,0.023,78.6,0.208,0.037,79.2,0,83.33,0.16,0.158290858
6/29/17 8:50,0.211,0.023,78.6,0.208,0.036,79.2,0,83.33,0.16,0.019185979
6/29/17 8:55,0.21,0.024,78.6,0.208,0.036,79.2,0,83.33,0.16,0.894132734
6/29/17 9:00,0.21,0.023,78.6,0.208,0.036,79.2,0,83.33,0.16,0.051197877
6/29/17 9:05,0.21,0.023,78.6,0.208,0.037,79.2,0,83.33,0.16,0.657464804
6/29/17 9:10,0.21,0.023,78.6,0.208,0.037,79.2,0,83.33,0.16,0.775797126
6/29/17 9:15,0.21,0.023,78.6,0.208,0.036,79.2,0,83.33,0.16,0.475319139
6/29/17 9:20,0.21,0.023,78.6,0.208,0.036,79.2,0,83.33,0.16,0.745023804
6/29/17 9:25,0.21,0.023,78.6,0.208,0.037,79.2,0,83.33,0.16,0.671157378
6/29/17 9:30,0.21,0.023,78.6,0.208,0.037,79.2,0,83.33,0.16,0.119703367
6/29/17 9:35,0.21,0.023,78.6,0.208,0.036,79.2,0,83.33,0.16,0.598286675
6/29/17 9:40,0.21,0.023,78.6,0.208,0.036,79.2,0,83.33,0.16,0.286663218
6/29/17 9:45,0.21,0.023,78.6,0.208,0.036,79.2,0,83.33,0.16,0.070635344
6/29/17 9:50,0.21,0.023,78.6,0.208,0.036,79.2,0,83.33,0.16,0.077400451
6/29/17 9:55,0.21,0.024,78.6,0.208,0.036,79.2,0,83.33,0.16,0.447658746
6/29/17 10:00,0.21,0.023,78.6,0.208,0.036,79,0,83.33,0.16,0.890194427
6/29/17 10:05,0.21,0.023,78.6,0.208,0.036,79,0,83.33,0.16,0.226514568
6/29/17 10:10,0.21,0.023,78.6,0.208,0.036,79,0,83.33,0.16,0.672728843
6/29/17 10:15,0.21,0.023,78.6,0.207,0.035,79,0,83.33,0.16,0.385658434
6/29/17 10:20,0.21,0.024,78.6,0.207,0.036,79,0,83.33,0.16,0.912961132
6/29/17 10:25,0.21,0.023,78.6,0.207,0.037,79,0,83.33,0.16,0.284665518
6/29/17 10:30,0.21,0.023,78.6,0.207,0.036,79,0,83.33,0.16,0.906809697
6/29/17 10:35,0.21,0.023,78.6,0.207,0.035,79,0,83.33,0.16,0.126049361
6/29/17 10:40,0.21,0.023,78.6,0.207,0.035,79,0,83.33,0.16,0.741081848
6/29/17 10:45,0.21,0.023,78.6,0.207,0.035,79,0,83.33,0.16,0.647201733
6/29/17 10:50,0.21,0.023,78.6,0.207,0.035,79,0,83.33,0.16,0.538724687
6/29/17 10:55,0.21,0.023,78.6,0.207,0.036,79,0,83.33,0.16,0.608750343
6/29/17 11:00,0.21,0.023,78.6,0.207,0.035,79,0,83.33,0.16,0.482241963
6/29/17 11:05,0.21,0.024,78.6,0.207,0.036,79,0,83.33,0.16,0.640077689
6/29/17 11:10,0.209,0.023,78.6,0.207,0.035,79,0,83.33,0.16,0.793426716
6/29/17 11:15,0.209,0.023,78.6,0.207,0.035,79,0,83.33,0.16,0.508948119
6/29/17 11:20,0.209,0.023,78.6,0.207,0.035,79,0,83.33,0.16,0.238240956
6/29/17 11:25,0.209,0.023,78.6,0.207,0.035,79,0,83.33,0.16,0.740253871
6/29/17 11:30,0.209,0.023,78.6,0.206,0.035,79,0,83.33,0.16,0.135013463
6/29/17 11:35,0.209,0.023,78.6,0.206,0.036,79,0,83.33,0.16,0.900981576
6/29/17 11:40,0.209,0.023,78.6,0.206,0.035,79,0,83.33,0.16,0.589345387
6/29/17 11:45,0.209,0.023,78.6,0.206,0.035,79,0,83.33,0.16,0.37769776
6/29/17 11:50,0.209,0.023,78.6,0.206,0.036,79,0,83.33,0.16,0.288578252
6/29/17 11:55,0.209,0.023,78.6,0.206,0.035,79,0,83.33,0.16,0.064940518
6/29/17 12:00,0.209,0.023,78.4,0.206,0.035,79,0,83.33,0.16,0.677619589
6/29/17 12:05,0.209,0.023,78.6,0.206,0.035,79,0,83.33,0.16,7.78E-05
6/29/17 12:10,0.209,0.023,78.4,0.206,0.036,79,0,83.33,0.16,0.435709016
6/29/17 12:15,0.209,0.023,78.4,0.206,0.035,79,0,83.33,0.16,0.352748946
6/29/17 12:20,0.209,0.023,78.4,0.206,0.035,79,0,83.33,0.16,0.284100249
6/29/17 12:25,0.209,0.023,78.4,0.206,0.035,79,0,83.33,0.16,0.871082597
6/29/17 12:30,0.209,0.023,78.4,0.205,0.035,79,0,83.33,0.16,0.736484199
6/29/17 12:35,0.209,0.023,78.4,0.205,0.035,79,0,83.33,0.16,0.294827486
6/29/17 12:40,0.209,0.023,78.4,0.205,0.035,79,0,83.33,0.16,0.072762275
6/29/17 12:45,0.209,0.023,78.4,0.205,0.034,79,0,83.33,0.16,0.429402674
6/29/17 12:50,0.208,0.023,78.4,0.205,0.034,79,0,83.33,0.16,0.876256146
6/29/17 12:55,0.208,0.023,78.4,0.205,0.035,79,0,83.33,0.16,0.632136258
6/29/17 13:00,0.208,0.023,78.4,0.205,0.035,79,0,83.33,0.16,0.458407454
6/29/17 13:05,0.208,0.023,78.4,0.205,0.035,79,0,83.33,0.16,0.283976552
6/29/17 13:10,0.208,0.023,78.4,0.205,0.035,79,0,83.33,0.16,0.054573038
6/29/17 13:15,0.208,0.023,78.4,0.205,0.035,79,0,83.33,0.16,0.426678864
6/29/17 13:20,0.208,0.023,78.4,0.205,0.035,79,0,83.33,0.16,0.873419592
6/29/17 13:25,0.208,0.023,78.4,0.205,0.034,79,0,83.33,0.16,0.377468983
6/29/17 13:30,0.208,0.023,78.4,0.205,0.035,79,0,83.33,0.16,0.542129896
6/29/17 13:35,0.208,0.022,78.4,0.204,0.034,79,0,83.33,0.16,0.322866366
6/29/17 13:40,0.208,0.023,78.4,0.204,0.034,79,0,83.33,0.16,0.583965442
6/29/17 13:45,0.208,0.023,78.4,0.204,0.034,79,0,83.33,0.16,0.429490369
